nr,id,idh,idl,ev1,varh,varl,xh,yh,pxh,pyh,xl,yl,pxl,pyl,dh,dl,b,start,trial,state,hvalue,lvalue,prhv_rsft,prstate
2501,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.657,0.662,11,0,2,9,1,1,0.5,0.148125097650147
2501,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.657,0.662,11,0,3,2,0.3,0,0.817574401620406,0.296263856550962
2501,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.657,0.662,11,0,3,5,0.3,0,0.817574401620406,0.362489269839939
2501,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.657,0.662,11,0,3,8,0.3,0.8,0.0758581800212436,0.0881276618421487
2501,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.657,0.662,11,0,3,10,1,1,0.5,0.165410912792887
2501,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.657,0.662,11,0,3,13,1,1,0.5,0.0922979122508645
2501,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.657,0.662,11,0,3,18,1,1,0.5,0.022218764647522
2502,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.608,12,0,1,0,0.456,0.608,0.318646266210974,1
2502,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.608,12,0,2,1,0.24,0.24,0.5,0.286781639589877
2502,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.608,12,0,2,4,0.51,0.7,0.278884821977137,0.254917012968779
2502,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.608,12,0,2,9,0.86,0.96,0.377540668798145,0.0955938798632923
2502,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.608,12,0,3,2,0,0,0.5,0.129051737815445
2502,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.608,12,0,3,5,0.3,0,0.817574401620406,0.178695893038618
2502,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.608,12,0,3,8,0.3,0.8,0.0758581800212436,0.0568739886245932
2502,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.608,12,0,3,10,0.3,0.8,0.0758581800212436,0.0754987655414188
2502,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.608,12,0,3,13,1,1,0.5,0.0502002076035
2502,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.608,12,0,3,18,1,1,0.5,0.0108271732009791
2503,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,13,0,1,0,0.456,0.456,0.5,1
2503,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,13,0,2,1,0.24,0.24,0.5,0.45
2503,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,13,0,2,4,0.51,0.3,0.740774899182154,0.4
2503,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,13,0,2,9,0.86,0.96,0.377540668798145,0.15
2503,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,13,0,3,2,0,0,0.5,0.2025
2503,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,13,0,3,5,0.3,0,0.817574401620406,0.446678963705576
2503,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,13,0,3,8,0.3,0,0.817574401620406,0.237047967738289
2503,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,13,0,3,10,0.3,0.8,0.0758581800212436,0.11846799028775
2503,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,13,0,3,13,1,1,0.5,0.134197868157636
2503,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,13,0,3,18,1,1,0.5,0.0169893300959166
2504,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,14,0,1,0,0.456,0.456,0.5,1
2504,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,14,0,2,1,0.24,0.24,0.5,0.45
2504,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,14,0,2,4,0.51,0.3,0.740774899182154,0.4
2504,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,14,0,2,9,0.86,0.96,0.377540668798145,0.15
2504,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,14,0,3,2,0,0,0.5,0.2025
2504,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,14,0,3,5,0.3,0,0.817574401620406,0.446678963705576
2504,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,14,0,3,8,0.3,0,0.817574401620406,0.237047967738289
2504,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,14,0,3,10,0.3,0.8,0.0758581800212436,0.11846799028775
2504,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,14,0,3,13,1,1,0.5,0.134197868157636
2504,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.456,0.456,14,0,3,18,1,1,0.5,0.0169893300959166
2505,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,15,0,1,0,0.273,0.21,0.578105232884309,1
2505,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,15,0,2,1,0.09,0,0.610639115069735,0.520294709595878
2505,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,15,0,2,4,0.24,0.24,0.5,0.462484186307447
2505,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,15,0,2,9,0.51,0.7,0.278884821977137,0.173431569865293
2505,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,15,0,3,2,0,0,0.5,0.285941070938783
2505,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,15,0,3,5,0,0,0.5,0.462287724672825
2505,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,15,0,3,8,0.3,0,0.817574401620406,0.184993674522979
2505,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,15,0,3,10,0.3,0,0.817574401620406,0.138844379551315
2505,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,15,0,3,13,0.3,0.8,0.0758581800212436,0.108066573935795
2505,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,15,0,3,18,1,1,0.5,0.0145102297461293
2506,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,16,0,1,0,0.273,0.21,0.578105232884309,1
2506,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,16,0,2,1,0.09,0,0.610639115069735,0.520294709595878
2506,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,16,0,2,4,0.24,0.24,0.5,0.462484186307447
2506,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,16,0,2,9,0.51,0.7,0.278884821977137,0.173431569865293
2506,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,16,0,3,2,0,0,0.5,0.285941070938783
2506,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,16,0,3,5,0,0,0.5,0.462287724672825
2506,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,16,0,3,8,0.3,0,0.817574401620406,0.184993674522979
2506,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,16,0,3,10,0.3,0,0.817574401620406,0.138844379551315
2506,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,16,0,3,13,0.3,0.8,0.0758581800212436,0.108066573935795
2506,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,16,0,3,18,1,1,0.5,0.0145102297461293
2507,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,17,0,1,0,0.273,0.21,0.578105232884309,1
2507,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,17,0,2,1,0.09,0,0.610639115069735,0.520294709595878
2507,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,17,0,2,4,0.24,0.24,0.5,0.462484186307447
2507,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,17,0,2,9,0.51,0.7,0.278884821977137,0.173431569865293
2507,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,17,0,3,2,0,0,0.5,0.285941070938783
2507,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,17,0,3,5,0,0,0.5,0.462287724672825
2507,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,17,0,3,8,0.3,0,0.817574401620406,0.184993674522979
2507,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,17,0,3,10,0.3,0,0.817574401620406,0.138844379551315
2507,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,17,0,3,13,0.3,0.8,0.0758581800212436,0.108066573935795
2507,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.273,0.21,17,0,3,18,1,1,0.5,0.0145102297461293
2508,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,18,0,1,0,0.216,0.09,0.652489462192744,1
2508,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,18,0,2,1,0.09,0,0.610639115069735,0.58724051597347
2508,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,18,0,2,4,0.09,0,0.610639115069735,0.521991569754196
2508,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,18,0,2,9,0.51,0.3,0.740774899182154,0.195746838657823
2508,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,18,0,3,2,0,0,0.5,0.322732826106421
2508,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,18,0,3,5,0,0,0.5,0.573747246411415
2508,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,18,0,3,8,0,0,0.5,0.254998776182851
2508,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,18,0,3,10,0.3,0,0.817574401620406,0.238081518906917
2508,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,18,0,3,13,0.3,0,0.817574401620406,0.211628016806149
2508,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,18,0,3,18,1,1,0.5,0.0435013034015923
2509,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,19,0,1,0,0.216,0.09,0.652489462192744,1
2509,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,19,0,2,1,0.09,0,0.610639115069735,0.58724051597347
2509,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,19,0,2,4,0.09,0,0.610639115069735,0.521991569754196
2509,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,19,0,2,9,0.51,0.3,0.740774899182154,0.195746838657823
2509,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,19,0,3,2,0,0,0.5,0.322732826106421
2509,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,19,0,3,5,0,0,0.5,0.573747246411415
2509,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,19,0,3,8,0,0,0.5,0.254998776182851
2509,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,19,0,3,10,0.3,0,0.817574401620406,0.238081518906917
2509,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,19,0,3,13,0.3,0,0.817574401620406,0.211628016806149
2509,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.216,0.09,19,0,3,18,1,1,0.5,0.0435013034015923
2510,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,20,0,1,0,0.072,0.072,0.5,1
2510,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,20,0,2,1,0,0,0.5,0.45
2510,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,20,0,2,4,0.09,0,0.610639115069735,0.4
2510,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,20,0,2,9,0.24,0.24,0.5,0.15
2510,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,20,0,3,2,0,0,0.5,0.2025
2510,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,20,0,3,5,0,0,0.5,0.399830081425105
2510,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,20,0,3,8,0,0,0.5,0.195404516822315
2510,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,20,0,3,10,0,0,0.5,0.135
2510,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,20,0,3,13,0.3,0,0.817574401620406,0.133276693808368
2510,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,20,0,3,18,0.3,0.8,0.0758581800212436,0.0225
2511,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,21,0,1,0,0.072,0.072,0.5,1
2511,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,21,0,2,1,0,0,0.5,0.45
2511,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,21,0,2,4,0.09,0,0.610639115069735,0.4
2511,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,21,0,2,9,0.24,0.24,0.5,0.15
2511,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,21,0,3,2,0,0,0.5,0.2025
2511,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,21,0,3,5,0,0,0.5,0.399830081425105
2511,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,21,0,3,8,0,0,0.5,0.195404516822315
2511,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,21,0,3,10,0,0,0.5,0.135
2511,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,21,0,3,13,0.3,0,0.817574401620406,0.133276693808368
2511,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,21,0,3,18,0.3,0.8,0.0758581800212436,0.0225
2512,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,22,0,1,0,0.072,0.072,0.5,1
2512,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,22,0,2,1,0,0,0.5,0.45
2512,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,22,0,2,4,0.09,0,0.610639115069735,0.4
2512,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,22,0,2,9,0.24,0.24,0.5,0.15
2512,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,22,0,3,2,0,0,0.5,0.2025
2512,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,22,0,3,5,0,0,0.5,0.399830081425105
2512,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,22,0,3,8,0,0,0.5,0.195404516822315
2512,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,22,0,3,10,0,0,0.5,0.135
2512,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,22,0,3,13,0.3,0,0.817574401620406,0.133276693808368
2512,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.072,0.072,22,0,3,18,0.3,0.8,0.0758581800212436,0.0225
2513,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,23,0,1,0,0.027,0,0.533698711000704,1
2513,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,23,0,2,1,0,0,0.5,0.480328839900634
2513,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,23,0,2,4,0,0,0.5,0.426958968800564
2513,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,23,0,2,9,0.09,0,0.610639115069735,0.160109613300211
2513,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,23,0,3,2,0,0,0.5,0.216147977955285
2513,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,23,0,3,5,0,0,0.5,0.384263071920507
2513,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,23,0,3,8,0,0,0.5,0.170783587520225
2513,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,23,0,3,10,0,0,0.5,0.160041599306914
2513,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,23,0,3,13,0,0,0.5,0.142259199383923
2513,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,23,0,3,18,0.3,0,0.817574401620406,0.0293307577739396
2514,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,24,0,1,0,0.027,0,0.533698711000704,1
2514,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,24,0,2,1,0,0,0.5,0.480328839900634
2514,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,24,0,2,4,0,0,0.5,0.426958968800564
2514,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,24,0,2,9,0.09,0,0.610639115069735,0.160109613300211
2514,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,24,0,3,2,0,0,0.5,0.216147977955285
2514,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,24,0,3,5,0,0,0.5,0.384263071920507
2514,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,24,0,3,8,0,0,0.5,0.170783587520225
2514,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,24,0,3,10,0,0,0.5,0.160041599306914
2514,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,24,0,3,13,0,0,0.5,0.142259199383923
2514,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,24,0,3,18,0.3,0,0.817574401620406,0.0293307577739396
2515,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,25,0,1,0,0.027,0,0.533698711000704,1
2515,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,25,0,2,1,0,0,0.5,0.480328839900634
2515,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,25,0,2,4,0,0,0.5,0.426958968800564
2515,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,25,0,2,9,0.09,0,0.610639115069735,0.160109613300211
2515,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,25,0,3,2,0,0,0.5,0.216147977955285
2515,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,25,0,3,5,0,0,0.5,0.384263071920507
2515,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,25,0,3,8,0,0,0.5,0.170783587520225
2515,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,25,0,3,10,0,0,0.5,0.160041599306914
2515,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,25,0,3,13,0,0,0.5,0.142259199383923
2515,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,25,0,3,18,0.3,0,0.817574401620406,0.0293307577739396
2516,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,26,0,1,0,0.027,0,0.533698711000704,1
2516,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,26,0,2,1,0,0,0.5,0.480328839900634
2516,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,26,0,2,4,0,0,0.5,0.426958968800564
2516,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,26,0,2,9,0.09,0,0.610639115069735,0.160109613300211
2516,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,26,0,3,2,0,0,0.5,0.216147977955285
2516,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,26,0,3,5,0,0,0.5,0.384263071920507
2516,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,26,0,3,8,0,0,0.5,0.170783587520225
2516,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,26,0,3,10,0,0,0.5,0.160041599306914
2516,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,26,0,3,13,0,0,0.5,0.142259199383923
2516,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,26,0,3,18,0.3,0,0.817574401620406,0.0293307577739396
2517,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,27,0,1,0,0.027,0,0.533698711000704,1
2517,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,27,0,2,1,0,0,0.5,0.480328839900634
2517,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,27,0,2,4,0,0,0.5,0.426958968800564
2517,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,27,0,2,9,0.09,0,0.610639115069735,0.160109613300211
2517,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,27,0,3,2,0,0,0.5,0.216147977955285
2517,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,27,0,3,5,0,0,0.5,0.384263071920507
2517,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,27,0,3,8,0,0,0.5,0.170783587520225
2517,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,27,0,3,10,0,0,0.5,0.160041599306914
2517,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,27,0,3,13,0,0,0.5,0.142259199383923
2517,120,405,66,3.4,13.44,1.44,1,9,0.7,0.3,4,1,0.8,0.2,0.027,0,27,0,3,18,0.3,0,0.817574401620406,0.0293307577739396
2518,121,405,148,3.4,13.44,0.64,1,9,0.7,0.3,5,3,0.2,0.8,1,1,3,0,1,0,1,1,0.5,1
2518,121,405,148,3.4,13.44,0.64,1,9,0.7,0.3,5,3,0.2,0.8,1,1,3,0,2,1,1,1,0.5,0.35
2518,121,405,148,3.4,13.44,0.64,1,9,0.7,0.3,5,3,0.2,0.8,1,1,3,0,2,3,1,1,0.5,0.4
2518,121,405,148,3.4,13.44,0.64,1,9,0.7,0.3,5,3,0.2,0.8,1,1,3,0,2,5,1,1,0.5,0.1
2518,121,405,148,3.4,13.44,0.64,1,9,0.7,0.3,5,3,0.2,0.8,1,1,3,0,2,9,1,1,0.5,0.15
2518,121,405,148,3.4,13.44,0.64,1,9,0.7,0.3,5,3,0.2,0.8,1,1,3,0,3,2,1,1,0.5,0.1225
2518,121,405,148,3.4,13.44,0.64,1,9,0.7,0.3,5,3,0.2,0.8,1,1,3,0,3,4,1,1,0.5,0.28
2518,121,405,148,3.4,13.44,0.64,1,9,0.7,0.3,5,3,0.2,0.8,1,1,3,0,3,6,1,1,0.5,0.23
2518,121,405,148,3.4,13.44,0.64,1,9,0.7,0.3,5,3,0.2,0.8,1,1,3,0,3,8,1,1,0.5,0.08
2518,121,405,148,3.4,13.44,0.64,1,9,0.7,0.3,5,3,0.2,0.8,1,1,3,0,3,10,1,1,0.5,0.115
2518,121,405,148,3.4,13.44,0.64,1,9,0.7,0.3,5,3,0.2,0.8,1,1,3,0,3,12,1,1,0.5,0.12
